553	ACT Government takes action on #asbestos unlike @PeterDutton_MP who ignores the crisis @Linda_Lavarch #ausvotes  https://t.co/uzAy6Ckq3T	10005	negative	false
554	Scott Morrison is truly off his rocker if he thinks any political party wants to reduce jobs and stop growth #ausvotes #Rabid #Froth	10001	negative	false
555	Turnbull thinks Aussies can't see past his theatrics. You can't pretend to care &amp; permit a mining land grab. #auspol https://t.co/ZbtQ0R29yF	10019	negative	false
556	@jakegriffiths @mirandadevine Shorten can use the surplus he delivered to pay for the subs! .#auspol https://t.co/8q0D2x4qDJ	10003	negative	true
557	What's more ridiculous than linking #PerthStorm to #ClimateChange? Walking into a poll booth in July &amp; voting Labor/Liberal/Greens.#ausvotes	10013	negative	false
558	Bill Shorten is best mates and given his orders by the criminal CFMEU. He calls them angels. #auspol #ausvotes https://t.co/wXJCtM6s6x	10001	negative	false
559	My local Lib member furious Medicare cat out of bag re privatization. Says it's true @TurnbullMalcolm tried to hide it #auspol #ausvotes	10003	negative	false
560	The Liberals are cutting #Medicare vital testing. It will hit women hardest. #ausvotes #qanda https://t.co/xQHem9boQD	10006	negative	false
561	RECORD #INEQUALITY WHY are #LNP giving tax cuts to top 1% who are paying lowest rate in 50 years?! #auspol #ausvotes https://t.co/BHEge9eHR0	10006	negative	false
562	.@turnbullmalcolm Pls explain how selling the Medicare payment system isn’t privatisation? https://t.co/FqzAKDJkzd #savemedicare #auspol	10003	negative	false
563	LNP releases #NBN election policy: #CoppersToThePremises #auspol #ausvotes	10015	neutral	false
564	Evidence of Liberal mismanagement: wasted $531 on TAFE enrolment system that doesn't work, spending $1.5 billion on unbroken stadium.#auspol	10014	negative	false
565	The Coalition is a powder keg ready to explode &amp; blow Turnbull away &amp; #LGBTI #plebiscite is the detonator #auspol https://t.co/1SnTHgVBKe	10006	negative	false
566	Bloody #Refugees Flee persecution Come here Rebuild lives Learn English Get jobs Work hard Pay taxes Bloody #refugees. #Dutton #ausvotes	10008	negative	true
567	The #AFPRaids wouldn't have been needed if @AustralianLabor wasn't a criminal enterprise hiding behind a political party #AusVotes #AusPol	10000	negative	false
568	@PutLaborLast  Labor do not want to "take away negative gearing", your foolish statement is a lie which shows your ignorance. #auspol	10002	positive	false
569	Two years of spending by Finance Minister.  Taxpayers money wasted on Liberal parasite.  #auspol https://t.co/Bsv2xEMtJi	10003	negative	false
570	"Who do you trust?"-PM. Shonky banks &amp; estate agents &amp; #LNP? OR Doctors &amp; #ALP? #auspol #ausvotes https://t.co/2MoNNMeOSe	10005	neutral	false
571	Ships ordered from Australian yards: Labor: 0  Coalition: at least 52 #auspol #ausvotes https://t.co/OTHnrVlGVO	10003	positive	false
572	@TurnbullMalcolm $43B Q2 FY13 invested when “unions, Greens and independents pulled the strings” , $36B Q1 FY16 #turnbullshitartist #auspol	10003	negative	false
573	When Liberals talk of reducing taxes, they dont mean yours.. Same with the economy #auspol #ausvotes @LaborCoalition https://t.co/6xe9iHVKig	10003	negative	false
574	Own a home or investment property? Under labor capital gains tax will increase by 50% #auspol #ausvotes https://t.co/KjKt4u3YMy	10003	neutral	false
575	More analysis on why Turnbull's $50Bn unfunded tax cut won't drive jobs &amp; growth #auspol https://t.co/Y1va9Wkn6j	10002	negative	false
576	from now on every time there is a mass shooting in the US I am going to want to know their religion @TurnbullMalcolm #ausvotes #auspol	10016	neutral	false
577	@AlboMP is weak as water in his response to #CSIROcuts on #ClimateScience jobs. #LaborFail #SackLarry #auspol #4corners	10012	negative	false
578	#auspol  #Election2016  #whyidontvoteliberal  So if you dont like budget forced through dong vote lnp https://t.co/AyzmaUfP2B	10003	negative	false
579	Finally! Medicare issue. Turnbull has actually gotten so scared about this, he has backtracked on a budget issue hahaha #ausvotes #insiders	10003	negative	false
580	If it wasn't laundering taxpayer funds #Parakeelia is brilliant! Who can you trust with money? #LNPfail #AUSpol https://t.co/lIQrbrLC7I	10000	negative	false
581	Tories all over world only interested in looking after the rich &amp; hurt poor..Turnbull identical #auspol #ausvotes  https://t.co/0kkUx22HtX	10003	negative	false
582	#abc730 "Everything we're doing is towards driving growth and jobs"and what is it you're doing Morrison?  Yelling Slogans. #auspol #ausVotes	10003	negative	false
583	Maybe Dutton is shit scared that a refugee with poor English would do a better job as Immigration Minister than him? #auspol	10008	negative	true
584	#AUSVOTES Dear #CFA all you've been Promised is LNP words.. JUDGE THEM BY THE PAST .. THEY'VE NEVER CARED ABOUT YOU https://t.co/b20dpO2RYK	10006	negative	false
585	Voting for the Liberals/Nationals &amp; their "Free market" has killed the dairy industry. Don't vote for them!! #Auspol #Ausvotes #ozagchat	10003	negative	false
586	This should be what's plastered all over every news outlet! Liberals have put our security and jobs at risk! #auspol https://t.co/JYLynh6XYA	10016	negative	false
587	#Parakeelia Keep it trending. I'm sure that w/out SM, this wouldn't have received any coverage from MSM. #ausvotes https://t.co/R5fabdDM8x	10000	negative	false
588	"This information deserves to be out there, doesn't it?" Bill Shorten on NBN-related raids #ausvotes	10016	neutral	false
589	#auspol #ausvotes  Shorten thinks we want an extra 50thou refugees a yr.  Look at terror in Europe https://t.co/8tsR0c5DcM	10016	negative	false
590	LNP have destroyed metal/steel manufacturing! Nothing to do with flying foxes and fruit. MT innovative cripple! #npc #ausvotes	10003	negative	false
591	@ShaughanA  ? VOTE LNP OUT ? PROOF #PARAKEELIA HAS BEEN THE BIGGEST SCAM THE LNP HAVE INSTIGATED #auspol https://t.co/Uiko6vNL3A	10000	negative	false
592	Shorten says we need to hear about #Parakeelia Yes. We. Do. Hey ABC. #ausvotes	10000	neutral	false
593	only @AustralianLabor will protect our world class scientists, their studies #putLNPlast to keep them here #ausvotes https://t.co/gbX2nMfE3G	10012	positive	false
594	If cutting the corp tax rate will liftGDP by a whole 1% in 20 yrs time, could Turnbull please explain what will cause the other 99% #auspol	10002	negative	false
595	Only thing labor have going for them at election is more money for health and education with have no plans on how they'll fix it  #auspol	10005	negative	false
596	Labor targets low and middle-income earners for more childcare support #auspol #ausvotes #childcare https://t.co/lDy0gLGJri	10006	neutral	false
597	Labor is committed to 50% renewable energy by 2030: https://t.co/r0iZoyybwR #leadersdebate #ausvotes	10019	positive	false
598	The LNP are confident they can provide a health and education system as effective and humane as their refugee policy #auspol #ausvotes	10010	negative	true
599	Liberal attacks on #Medicare are anything but Christian #auspol #mediaclowns #sun7  https://t.co/lryQzOFmub	10005	negative	false
600	The facts about Mr Turnbull's plans 2 privatise Medicare show its not a scare campaign #ausvotes #auspol #Medicare https://t.co/OLGbjAJTZg	10003	negative	false
601	Reverse Trickle Down Voting LnP will only give Corporations more Tax$$$ &amp; power.  Do u wanna give Corporations more power.  #auspol	10002	negative	false
602	Please #Mythbusters come to Aust &amp; do a story about how the Liberal Party is better at running the economy #ausvotes #auspol	10003	negative	true
603	@michaelhallida4 @Talaolp  #auspol  #Election2016  Once again lnp stuff up on lnp policys  and taxpayers  pay Lnp donor should pay	10002	negative	false
604	@billshortenmp and @Bowenchris both don't  know the tax rates. No economic credibility #auspol	10003	negative	false
605	Labor’s committed to nation-building, we have positive plans that will deliver jobs and infrastructure: https://t.co/L3c9v1ZmbD #ausvotes	10014	positive	false
606	PM  @TurnbullMalcolm "The first I heard of the AFP INVESTIGATION was yesterday" @abcnews #ausvotes	10016	neutral	false
607	#ICYMI Oppn Leader @billshortenmp announces a reversal on freeze to Medicare rebate for doctors. #ausvotes #auspol https://t.co/8XYZfG4jvY	10005	neutral	false
608	@davidmreimers @KennellyPeter Geoffrey is a native title lawyer as well, highly accomplished -the greens r actually NUTS #greenscum #auspol	10007	negative	false
609	#BarnabyJoyce fails to vote 2 protect water - absent for 13 of 35 votes  https://t.co/jJM7nvGkAz #ausvotes https://t.co/t1l8vXG4fE	10018	negative	false
610	Turnbull &amp; LNP are lying,reducing taxation on companies means increasing taxation on YOU.! #Auspol #Ausbiz #ausvotes https://t.co/sgYICwuMkt	10003	negative	false
611	@james_powditch @davidbewart  The Greens got greater transparency about multinationals paying ZERO tax. One brilliant thing. #auspol	10002	positive	false
612	What ever happened to medium businesses?  If 2 to 1bn is classified as small under the LNP, what do they call the minimum wage? #auspol	10001	neutral	false
613	@612brisbane @billshortenmp Thanks, I was about to ask re: @AustralianLabor policies re: ChildCare #AusPol	10009	neutral	false
614	"...is it in the Greens ideological handbook for its leaders to be using cheap labour to run a family?" #ausvotes https://t.co/WLUU3Dyqak	10000	negative	false
615	MT asked about his funding to health and education because Labor is doing it. Claims Labor is "throwing money" at things #auspol	10003	neutral	false
616	"Same-sex marriage will be my first bill, Opposition Leader Bill Shorten promises" https://t.co/g1bTdJg0bq via @smh #ausvotes	10006	neutral	false
617	.@billshortenmp accuses @TurnbullMalcolm of stooping to a new low over cuts to Medicare #ausvotes @2GBNews https://t.co/bSl2vhLuKp	10005	neutral	false
618	Question from Michael - If elected will you drop the GST on tampons?  Shorten - No. #ausvotes	10002	neutral	false
619	@RayGrevillea  @TonyHWindsor  @BarnabyJoyceLNP Just ban live exports, problem solved, and get rid of Joyce #ausvotes	10018	negative	false
620	Major stories: Indo responds to Barnaby Joyce linking cattle ban to asylum influx, Labor spending won't be reined in until 2026 #ausvotes	10003	neutral	false
621	#auspol  So  much rorting costing taxpayers  The elistest lnp better than us https://t.co/knc7eXsuol	10000	negative	false
622	If you have a mortgage @billshortenmp wants to wipe 4% of its value. To someone with a $350k home loan that's 3 years of repayments #auspol	10003	neutral	false
623	Spot on, @latingle, you could FEEL Lib terror after the budget. Oh Labor, damn you #ausvotes https://t.co/JANa8b7vzv https://t.co/KJjvu9sm0Y	10003	neutral	false
624	#Election2016: Major parties ignoring young ppl #ALP #lnp #18854 https://t.co/b9Gpt57EV9 #ausvotes #insiders #Parakeelia #insiders	10000	negative	false
625	Turnbull needs to turn the heat on IR, writes Paul Kelly. https://t.co/ALBwZGBD0n #ausvotes https://t.co/eU2W0qksnH	10001	neutral	false
626	The LNP slashed funding to the CSIRO who then sacked their expert on sea level rise #CSIROCuts #auspol #Ausvotes https://t.co/IKBVqwMU6V	10012	neutral	false
627	.@emelinegaske throwing some @ASUnion shade on @RichardDiNatale ?? #ausunions #ausvotes #ASUshade https://t.co/NeE43h705A	10001	neutral	false
628	The Turnbull Govt too obsessed demonising asylum seekers that corruption inside their own immigration dept runs rife #competence #ausvotes	10008	negative	false
629	LNP strategists Crosby Textor in #toryelectionfraud - 33 electorates - 29 MPs - 18 police forces https://t.co/ISdm1U8Z06 #auspol #ausvotes	10000	negative	false
630	Peter Dutton has blatantly lied down the barrel of the camera: I’ve removed all children from detention #auspol #refugees	10008	negative	false
631	#Election2016: #tax cuts: &gt; 40% of benefit flows Overseas #turnbull #18936 https://t.co/zm8fhmTjwN #Election2016 #thedrum #ausvotes #auspol	10002	negative	false
632	@abcnews @TurnbullMalcolm Judgements of impropriety are irrelevant. Tax havens are used to minimise tax. Will you stop using them? #auspol	10002	negative	false
633	MT's catch phase "jobs and Growth".. just exactly where are they @TurnbullMalcolm ? your waffle is empty #auspol #ausvotes	10003	negative	false
634	Kelly O'Dwyer slam dunked by the fact that debt tripled under the Libs. She had to fall back on blaming Labor. #auspol #qanda	10003	negative	false
635	PM Turnbull's poll numbers are in free fall &amp; right on cue our compliant AFP Gestapo screams 'terrorist!' .... Tampa revisited! #auspol	10000	negative	false
636	You aren't fooling anyone Lucy Wicks. Can't trust the Liberals with jobs #ausvotes #betterfuture https://t.co/9ZBiZdOSsv	10001	negative	false
637	Turnbull: I urge Australians to vote for the prosperity of their grandchildren - Coz they'll need Mega $$$ for Health Edu Housing #ausvotes	10010	negative	true
638	Well there goes my vote for @TurnbullMalcolm and @LiberalAus. No refugee policy. Disgusting. #letthemstay #leadersdebate #ausvotes	10008	negative	false
639	#ausvotes  @billshortenmp "We'll Put People First" Billy's deal for lowest paid Workers at Cleanevent put them 1st? https://t.co/ZxJiFWArcI	10001	negative	false
640	Something sure is fishy about #NBN @RonOleary391 BILLIONS WASTED ON OBSOLETE SHIT @johndory49 @TonyHWindsor #auspol https://t.co/lBNgsfIm1l	10015	neutral	false
641	hey @tanya_plibersek @AustralianLabor, catch our ad today? #StopTheClock #AustralianAid above #auspol https://t.co/Fhd345rY9d	10017	neutral	false
642	If you've lost faith in both sides of government, you're not alone! Help take back Australia's democracy at https://t.co/dI1QEOJCrw  #auspol	10006	negative	false
643	@JaneCaro @vanbadham @TurnbullMalcolm ....sleepless nights for the LNP? #auspol #climatechange #ausvotes https://t.co/EGAKamJkjj	10013	negative	false
644	Only #Labor will restore integrity to political party donations |  https://t.co/NXP2BH5do4 #Auspol #LNPfail	10000	positive	false
645	Liberal Party asking for three more years on the back of one idea: A $50 billion giveaway to big business. #LaborLaunch #ausvotes	10003	negative	false
646	#auspol Member 4 Sturt politicising the AFP by criticising labor for complaining abt raids re NBN leaks	10000	negative	false
647	Tony Burke just confirmed on #Insiders that Budget bottom line will deteriorate over 2016-17 4-year forward estimates under Labor. #ausvotes	10003	negative	false
648	Yes, we didn't realize we're all paying their funds. #Parakeelia #auspol #scandal  #lnp #laundry #taxpayerfunded https://t.co/vApp9tIux1	10000	negative	false
649	In the absence of Abbott 'terror' warnings; we now have Turnbull &amp; Co #Brexit warnings! #auspol #ausvotes  &lt;Yawn&gt; https://t.co/MdrwR3Z7tp	10017	negative	false
650	#Turnbull wants assess every child in their first yr of school. Not a good #education idea #auspol	10010	negative	false
651	After promising blue collar workers the world...93 less jobs a day in manufacturing and mining #LNPfail #Ausvotes https://t.co/2ObS77Mk5t	10019	negative	false
652	Mr Turnbull’s plan to privatise Medicare means more expensive &amp; less accessible healthcare for Australians. #ausvotes #savemedicare	10005	negative	false
653	.@Barnaby_Joyce secures one political win with the abandonment of council merger in his electorate. https://t.co/EZMaeOfSnJ #AusPol #9News	10000	neutral	false
654	Shorten: "Australia can never be an innovation nation unless it is an education nation." #ausvotes	10010	neutral	false
655	Sorry, I'm not here.I'm burying democracy.Chris Pyne says voters don't need protection from liars #TodayShow #auspol https://t.co/WtGVBbWXOx	10000	negative	false
656	@ljayes very difficult to get to surplus for LNP when $18b savings and structural reform blocked by Senate  #auspol #ausvotes	10003	neutral	false
657	What ever happened to medium businesses?  If 2 to 1bn is classified as small under the LNP, what do they call the minimum wage? #auspol	10003	neutral	false
658	Don't forget Abbott's 'cuts to family tax benefits &amp; childcare reforms due to be implemented in the next term of govt' #auspol #ausvotes	10009	negative	false
659	Labor may back LNP plan to axe Child Dental Benefit Scheme. Greens will defend, and expand, denticare. #ausvotes https://t.co/WHIvfFRX9V	10005	positive	false
660	Bill Shorten says Labor would allow journalists back into asylum seeker detention camps https://t.co/obyIGN2Cyd #ausvotes	10008	neutral	false
661	Vote Labor to save Medicare. #TrustDeficit #ausvotes https://t.co/POzKBDzM1r	10005	positive	false
662	Vote LNP last #auspol, 3 more yrs of chaos &amp; instability, trickle down eco would be disastrous on the eco #ausvotes https://t.co/V9heSatMUK	10003	negative	false
663	@SenatorCash lying #Liberal mob pretending they care about workers #auspol in what universe ? #workchoices #penaltyrates	10001	negative	false
664	Abbott said he found Islam 'very hard to reconcile with a modern, secular, pluralist society.' Most folks feel same way about him. #ausvotes	10006	negative	false
665	Joyce links halt in live animal exports to rise in asylum seeker boats. What will #Indonesia say? https://t.co/ng8QnSXHXZ #ausvotes #auspol	10017	neutral	false
666	@TonyHWindsor  I have no #NBN New England is all fixed wire you fucking STINK #AUSPOL PPL WAITING FOR NBN LIVE IN LNP SEATS #SPEERSTONIGHT	10015	negative	false
667	Dutton's comments on refugees have been labelled "xenophobic" and "nasty" by the Greens https://t.co/hBiViR88eC #ausvotes	10008	neutral	false
668	'Absolutely shocking': $35 an hour nannies for 60 families https://t.co/1scr9A9YOt @smh Welfare for the wealthy - #LNP core policy #Ausvotes	10003	negative	false
669	1000s #Corangamite jobs GONE all @SHendersonMP &amp; Turnbull cud cme up wth is a mobile phone tower #auspol #ausvotes https://t.co/lZdHybnjnA	10001	negative	false
670	Labor will fund Headspace - @billshortenmp #ausvotes	10005	neutral	false
671	Just listened to @dw_global radio program on #AusPol #renewables #climatechange #coal #GBR We're regarded as ignorant &amp; backward! #LNPfail	10019	negative	false
672	.@billshortenmp: we have targets to address suicide, we have 12 projects to provide preventative assistance #ausvotes (@jmodoh)	10005	neutral	false
673	This is what Turnbull's LNP is doing to your SUPER and wages #auspol #ausvotes #CFMEU #alpolitics https://t.co/eJjCcldzqE	10001	neutral	false
674	The #SSM plebiscite will tear a Libs Govt apart. Will be the cause that sees Tony Abbott become our PM again. #Insiders  #ausvotes	10006	negative	false
675	#auspol #ausvotes Its hard 2 take Shorten seriously anymore How can everything b 4 free No wonder they come in boats https://t.co/cXUeqMr2bt	10003	negative	false
676	Labor wants you to be able to buy your first home. Only Labor will fix negative gearing. https://t.co/za9RKLN35j #ausvotes	10002	positive	false
677	Medicare take over by stealth...the LNP will never be honest about it! #ausvotes https://t.co/srkl0C0aLY	10005	negative	false
678	How can TURNBULL justify $50BIL tax cuts for his CORPORATE DONORS but can't afford $37BIL for SCHOOLS. #AusVotes	10010	negative	false
679	Weird that people care about education, health, affordable housing, fair taxation ....who knew? #auspol  #LNPfail https://t.co/Lyv9EII2Oo	10002	negative	true
680	South Australian Governor taking Australian jobs @PeterDutton_MP? our country is better 4 him &amp; all refugees #auspol https://t.co/mtEQJZYGU9	10008	negative	false
681	#LNP only want to talk about terror &amp; #refugees stealing jobs. They have NO plan for the economy #auspol #ausvotes https://t.co/P1kubVsNun	10008	negative	false
682	'Malcolm Turnbull makes state issues fair game for election with CFA dispute; OK - NSW #CSG anyone? #ausvotes https://t.co/GRcf8DLOLQ	10019	neutral	false
683	Bloody #Refugees Flee persecution Come here Rebuild lives Learn English Get jobs Work hard Pay taxes Bloody #refugees. #Dutton #ausvotes	10002	negative	true
684	Still waiting on @LiberalAus and @AustralianLabor to announce nationwide funding for LGBTIQ services #LGBTIQmatters #auspol #Bond4Senate	10006	neutral	false
685	.@billshortenmp has hit back at the Business Council of Australia #auspol https://t.co/1EcAyE4mlY	10003	neutral	false
686	Scott Morrison is truly off his rocker if he thinks any political party wants to reduce jobs and stop growth #ausvotes #Rabid #Froth	10003	negative	false
687	#auspol #ausvotes #abcnews24 #nbn Barnaby Joyce and Fiona Nash accepted in 2005 copper ‘redundant’ for internet https://t.co/hKqlRhkhWR	10015	neutral	false
688	Barnaby Joyce's office set-up the most expensive on record #auspol #ausvotes https://t.co/ZgoaZqVVxA	10000	negative	false
689	.@BillShortenMP: Labor will never support the privatisation of Medicare. Full stop. #LaborLaunch #AusVotes	10005	neutral	false
690	Ok Labor has won the negative gearing debate now thanks to RBA now let's talk about Health and Education and Climate Change folks   #auspol	10010	positive	false
691	Q. Will you make future cuts? Scott Morrison: "Well I point to our track record." That says it all. The Govt MUST come clean! #ausvotes #NPC	10003	negative	false
692	.#auspol #ausvotes @zardoz678 @PutLaborLast Labor put unions, thugs, crims &amp; savages first, not people!	10001	negative	false
693	Voters need certainty re: higher education- LNP's 'concern' about market sensitivity is surely our concern #ausvotes https://t.co/teyOM2X4fP	10003	negative	true
694	Shorten pledges $1m for stage 1 of Kingscliff Sport &amp; Recreation Complex in the marginal seat of Richmond #ausvotes https://t.co/IDZexzd2zT	10014	neutral	false
695	#auspol #ausvotes THIS IS A MUST READ. #Turnbull is a dangerous politician with economically destructive policies... https://t.co/Gc5NocQSNR	10003	negative	false
696	Hey @cpyne you need to know I just uploaded 80MB in 15m on your 'Perfectly fine' net in #Sturt Its the 21st C mate #Fraudband #auspol #joke	10015	negative	true
697	@Loud_Lass  ? VOTE LNP OUT ? CLIVE PALMER REVEALS MORE ABOUT NBN  THAN TURNBULL WANTS YOU TO KNOW #auspol https://t.co/R83JPgbYOm	10015	negative	false
698	Our household paid $5000 plus tax this week... We're both voting #LNPOUT Vote #Labor #Greens Independent #AusPol #AusVotes  #Election2016	10002	negative	false
699	Bill Shorten promising $100m for sports stadium in Townsville that will create 31 permanent jobs. THIRTY-ONE! U/e is 12.5% #auspol #ausvotes	10001	negative	false
700	Compass poll finds 58% of @AustralianLabor voters do Not support turning back boats of people seeking #asylum. Listen up Shorten. #ausvotes	10008	negative	false
701	Shorten won't say if Labor would commit $120m a year for legal assistance sector, as recommended by Productivity Commission #ausvotes	10006	neutral	false
702	Labor pledges $380 million for Great Barrier Reef https://t.co/cUddP9OmCK #ausvotes #auspol	10013	neutral	false
703	@TurnbullMalcolm wants to privatise #Medicare wants Australia to become what America left behind #auspol #ausvotes	10005	negative	false
704	Yes, &amp; LNP are bribed by banks, corporations &amp; the mining industry #auspol  The 2-party system, illusion of choice. https://t.co/ioUCBjM7sw	10003	negative	false
705	Though you wouldn't want to be young, unemployed, homeless, ill, or have mental illness under #LNP policy. #auspol https://t.co/dtKrt7mhZY	10001	negative	false
706	Remember, voters, Turnbull's absolute guarantee is worth as much as Abbott's promises in 2013 -- No cuts to health, education etc #ausvotes	10005	negative	false
707	? VOTE LNP OUT ? PARAKEELIA SCANDAL:  SHOULD BRING DOWN AN ILLEGAL GOVT!  &gt;&gt;&gt; MSM SILENT!  #auspol https://t.co/RRx96fgubj	10000	negative	false
708	AUSTRALIA needs a united, stable government that only .@billshortenmp 's team can provide. #Brexit #ausvotes https://t.co/SR9QXWzx34	10017	positive	false
709	@TurnbullMalcolm second rate #nbn right across the nation @liberalaus = no jobs in digital economy #ausvotes #auspol	10001	negative	false
710	Tony Burke won't reveal how much lower economic growth will be after Labor's $100 billion dollars in new taxes #auspol #ausvotes #NPC	10003	negative	false
711	Chris Bowen says government's forecast for iron ore prices is "heroic", unrealistic #auspol #ausvotes	10019	neutral	false
712	An experienced #Labor  #Politician  who says we should slow down #Immigration as #OZ can not sustain it.  #auspol https://t.co/I1zLJ3cTKc	10008	neutral	false
713	Labor's #NBN a "pitch perfect plan" @delimiterau #ausvotes #auspol https://t.co/Hi7TL9qq5u https://t.co/d6Los3Icnk	10015	positive	false
714	#humanrights #refugees #asylumseekers #stopStateTerrorism by #LNP #Medicare #abc730 #abcnews24 #auspol #ausvotes https://t.co/qPcOs3VkKj	10008	negative	false
715	To fund a $50bn tax cut for the rich, turns out Turnbull's PLAN is a $2bn shakedown of the old &amp; the poor. #ausvotes https://t.co/fQTKInyCdB	10003	negative	false
716	Labor vows to restore #TAFE to the centre of vocational education https://t.co/RNJJlVF6yh #VET #VocEd #ausvotes	10011	positive	false
717	Hasn't LNPs jobs&amp;growth plan without a plan for jobs&amp;growth passed its use-by-date On the scrap heap with their other 3 word slogans #auspol	10003	negative	false
718	Turnbull's tax plan will deliver multi-billion-dollar 'gift' to US Treasury, research shows #ausvotes #qldpol https://t.co/VwDpXkYGV5	10002	negative	false
719	Joyce links halt in live animal exports to rise in asylum seeker boats. What will #Indonesia say? https://t.co/ng8QnSXHXZ #ausvotes #auspol	10018	neutral	false
720	Labor targets low and middle-income earners for more childcare support. #auspol #ausvotes  https://t.co/kudKzhbZmz	10009	neutral	false
721	"Who do you trust?"-PM. Shonky banks &amp; estate agents &amp; #LNP? OR Doctors &amp; #ALP? #auspol #ausvotes https://t.co/2MoNNMeOSe	10003	neutral	false
722	My local Lib member furious Medicare cat out of bag re privatization. Says it's true @TurnbullMalcolm tried to hide it #auspol #ausvotes	10005	negative	false
723	In 2014 in Griffith, Julie Bishop  denied the Libs were planning a GP tax. What'll she say during her visit today? #ausvotes #LNPLies	10005	negative	false
724	LNP's biggest secret out: LNP funded by miners. That explains a lot. #auspol #ausvotes #FederalICACNow #SeeNoDonors https://t.co/qEC9isRRd0	10000	negative	false
725	“Hopeless, useless and a joke”: Labor MP sets Turnbull NBN policy on fire https://t.co/7P7YyY3zwe #VOTELNPOUT #ausvotes #auspol	10015	neutral	false
726	LNP/AFP/Murdoch alliance. Scraping the bottom of the barrel with #NBNGATE #AFPRaids #auspol https://t.co/ytBDYfvAnY	10016	negative	false
727	@phbarratt @64AnthonyP @sando88 @JulieBishopMP Quite a bit this lot are lacking- Grace, Integrity, Compassion, Policy, Costings... #auspol	10003	negative	false
728	.@turnbullmalcolm Pls explain how selling the Medicare payment system isn’t privatisation? https://t.co/FqzAKDJkzd #savemedicare #auspol	10005	negative	false
729	24 hours later the PM RETREATS from calling LNP's $67Bn list of measures 'a black hole'!! #auspol #ausvotes https://t.co/ubKzIfuS6e	10003	negative	false
730	? VOTE LNP OUT ? JASON CLARE HAS RELEASED A PLAN  TO FIX TURNBULL'S N.B.N. FIASCO #ausvotes https://t.co/uPjAdAL6Fs	10015	negative	false
731	Tony Abbott slept with @AFPcommissioner do ya reckon Mr Harbourside Mansion has flashed his bedroom eyes ? #ausvotes	10016	negative	true
732	@TheTodayShow @cpyne AFP raid organised by  dark forces more sinister than Turnbull's pack of nincompoops. #auspol https://t.co/cwgoHCCid4	10000	neutral	false
733	DiNatale..YOU did a deal with Tony Abbott &amp; Joe Hockey, to cut $2.4bil from the pension #Insiders #AusVotes #AusPol https://t.co/wsLzYpjlj7	10003	negative	false
734	Record high taxes &amp; superannuation uncertainty. Labor's policy recipe outlined in today's papers. #ausvotes https://t.co/D9m8hpdjDC	10002	negative	false
735	When we started building railways in Aus.Thank god it wasn't done cheap like libs NBN  #ausvotes #auspol #turnbull #waffling	10015	negative	false
736	And the #AbbottTurnbullGovt paid Cambodia an amount in the vicinity of $55m to take those 5 refugees. #ausvotes2016  https://t.co/E9dTDlN1yY	10008	neutral	false
737	More front than a rat with a gold tooth...  Turnbull announces he is saviour of NBN, regardless of facts  #ausvotes https://t.co/iXV12iNLdg	10015	negative	false
738	@telesynth_hot #auspol  run by @AustralianLabor / @Greens coalition members to distract from financial record https://t.co/MwaeudBHch	10003	negative	false
739	"It's a small mine in the hills" said Tony Abbott of #shenhua #liverpoolplains #agchatoz #ausvotes #auspol #4corners https://t.co/wrBoe9LGgc	10019	neutral	false
740	#auspol #ausvotes  Its annoying to constantly hear Turnbull  say he has an "economic plan" is he high on something? https://t.co/cSkHxdZOYH	10003	negative	false
741	Shorten: We are backing public #TAFE all the way. #LaborLaunch #auspol #ausvotes	10011	neutral	false
742	#LeadersDebate The way Turnbull's talking on climate, it feels like I missed the election that mandated such enthusiasm for action.#Ausvotes	10013	negative	false
743	Hey @TurnbullMalcolm here's me being very frank about the #Spendometer pal. The hypocrisy is extraordinary #ausvotes https://t.co/7EQ6qw65Ag	10003	negative	false
744	Though you wouldn't want to be young, unemployed, homeless, ill, or have mental illness under #LNP policy. #auspol https://t.co/dtKrt7mhZY	10005	negative	false
745	.@TurnbullMalcolm will soon announce Australian steel will be used in Pacific patrol boat build #auspol @abcnews https://t.co/ywaBxuxGA3	10019	positive	false
746	#Greens16 are committed to donations reform and a national #ICAC https://t.co/B4mbKeNaTP #ausvotes	10000	neutral	false
747	The LNP have single handed TRIPLED the Deficit in less than 3 yrs - They cannot be trusted. #putLNPlast  #ausvotes https://t.co/UyAXihiujp	10003	negative	false
748	Royal Commission being called for by former ACTU leader into bullying tactics used by Labor party unions #ausvotes https://t.co/B9z6NTLCDR	10000	negative	false
749	So LNP govt AGAIN silent &amp; complicit in encouraging intimidation by hard right provocateurs targeting muslim suburb #coburg #auspol #qanda	10006	negative	false
750	Finally! Medicare issue. Turnbull has actually gotten so scared about this, he has backtracked on a budget issue hahaha #ausvotes #insiders	10005	negative	false
751	#Parakeelia  Great to see @billshortenmp presser today included #Parakeelia ! #LibCrooks #FedICAC #ausvotes #auspol https://t.co/pkjSf1uitQ	10000	positive	false
752	Peter Dutton takes the refugee scare campaign from dog whistle to foghorn| Lenore Taylor https://t.co/ITkSNZbTZD #ausvotes	10008	negative	false
753	Labor seizes on Treasury advice that wealthy get most from #negativegearing  #ausvotes  https://t.co/d7LVSjR7yT	10002	neutral	false
